#node1,node2,node1_string_id,node2_string_id,neighborhood_on_chromosome,gene_fusion,phylogenetic_cooccurrence,homology,coexpression,experimentally_determined_interaction,database_annotated,automated_textmining,combined_score
ABL2,ABL1,9606.ENSP00000427562,9606.ENSP00000361423,0,0,0.068,0.936,0.062,0.531,0.900,0.627,0.981
ABL2,ABI1,9606.ENSP00000427562,9606.ENSP00000365312,0,0,0,0,0,0.331,0,0.473,0.632
ABL2,P2RY8,9606.ENSP00000427562,9606.ENSP00000370697,0,0,0,0,0.094,0.084,0,0.507,0.555
ABL2,JAK2,9606.ENSP00000427562,9606.ENSP00000371067,0,0,0,0.576,0.063,0,0,0.407,0.421
ABL2,MYH11,9606.ENSP00000427562,9606.ENSP00000379616,0,0,0,0,0,0.079,0,0.390,0.414
ABL2,ETV6,9606.ENSP00000427562,9606.ENSP00000379658,0,0,0,0,0.042,0.074,0,0.858,0.863
ABL2,HRAS,9606.ENSP00000427562,9606.ENSP00000407586,0,0,0,0,0.074,0.342,0,0.145,0.435
ABL2,JAK1,9606.ENSP00000427562,9606.ENSP00000499900,0,0,0,0.572,0.062,0.292,0,0.176,0.405
ABL2,PIK3R1,9606.ENSP00000427562,9606.ENSP00000428056,0,0,0,0.552,0,0.185,0,0.421,0.508
ABL2,ACSL6,9606.ENSP00000427562,9606.ENSP00000498260,0,0,0,0,0,0.050,0,0.587,0.591
ACKR3,CCR7,9606.ENSP00000272928,9606.ENSP00000246657,0,0,0.088,0.752,0.055,0,0.500,0.141,0.580
ACKR3,SMAD3,9606.ENSP00000272928,9606.ENSP00000332973,0,0,0,0,0.056,0,0,0.410,0.419
ACKR3,AKT1,9606.ENSP00000272928,9606.ENSP00000451828,0,0,0,0,0,0,0,0.430,0.430
ACKR3,IL7R,9606.ENSP00000272928,9606.ENSP00000306157,0,0,0,0,0.048,0,0,0.428,0.432
ACKR3,AR,9606.ENSP00000272928,9606.ENSP00000363822,0,0,0,0,0.050,0,0,0.461,0.466
ACKR3,CCR4,9606.ENSP00000272928,9606.ENSP00000332659,0,0,0,0.753,0,0,0.500,0.046,0.502
ACKR3,SRC,9606.ENSP00000272928,9606.ENSP00000362680,0,0,0,0,0,0,0.500,0.201,0.583
ACKR3,EGFR,9606.ENSP00000272928,9606.ENSP00000275493,0,0,0,0,0,0.048,0,0.767,0.768
ACKR3,CXCR4,9606.ENSP00000272928,9606.ENSP00000386884,0,0,0,0.785,0.074,0.788,0.900,0.850,0.996
ACSL3,NDRG1,9606.ENSP00000350012,9606.ENSP00000404854,0,0,0,0,0.042,0.292,0,0.195,0.406
ACSL3,IDH1,9606.ENSP00000350012,9606.ENSP00000390265,0.056,0,0,0,0.255,0,0,0.232,0.414
ACSL3,NRAS,9606.ENSP00000350012,9606.ENSP00000358548,0,0,0,0,0.096,0.169,0,0.291,0.421
ACSL3,ACSL6,9606.ENSP00000350012,9606.ENSP00000498260,0,0,0.147,0.767,0.057,0.066,0.600,0.239,0.729
ACSL6,MN1,9606.ENSP00000498260,9606.ENSP00000304956,0,0,0,0,0,0,0,0.571,0.571
ACSL6,ACSL3,9606.ENSP00000498260,9606.ENSP00000350012,0,0,0.147,0.767,0.057,0.066,0.600,0.239,0.729
ACSL6,NTRK3,9606.ENSP00000498260,9606.ENSP00000354207,0,0,0,0,0.122,0.050,0,0.418,0.472
ACSL6,ETV6,9606.ENSP00000498260,9606.ENSP00000379658,0,0,0,0,0,0,0,0.706,0.706
ACSL6,ABL2,9606.ENSP00000498260,9606.ENSP00000427562,0,0,0,0,0,0.050,0,0.587,0.591
ACVR1,ACVR2A,9606.ENSP00000405004,9606.ENSP00000241416,0,0,0.108,0.759,0.159,0.566,0.900,0.987,0.999
ACVR1,H3-3B,9606.ENSP00000405004,9606.ENSP00000254810,0,0,0,0,0.051,0.095,0,0.457,0.492
ACVR1,PDGFRA,9606.ENSP00000405004,9606.ENSP00000257290,0,0,0,0,0.054,0.092,0,0.505,0.537
ACVR1,SMAD2,9606.ENSP00000405004,9606.ENSP00000262160,0,0,0,0,0.068,0.126,0.900,0.682,0.970
ACVR1,PPM1D,9606.ENSP00000405004,9606.ENSP00000306682,0,0,0,0,0.049,0.107,0,0.426,0.470
ACVR1,PDGFB,9606.ENSP00000405004,9606.ENSP00000330382,0,0,0,0,0,0,0,0.446,0.446
ACVR1,SMAD3,9606.ENSP00000405004,9606.ENSP00000332973,0,0,0,0,0.077,0.126,0.900,0.573,0.961
ACVR1,SMAD4,9606.ENSP00000405004,9606.ENSP00000341551,0,0,0,0,0.073,0.091,0,0.847,0.860
ACVR1,TGFBR2,9606.ENSP00000405004,9606.ENSP00000351905,0,0,0.083,0.749,0.161,0.259,0,0.706,0.810
ACVR1,H3-3A,9606.ENSP00000405004,9606.ENSP00000355780,0,0,0,0,0.051,0.095,0,0.544,0.574
ACVR1,BMP5,9606.ENSP00000405004,9606.ENSP00000359866,0,0,0,0,0.049,0.167,0.900,0.744,0.977
ACVR1,BMPR1A,9606.ENSP00000405004,9606.ENSP00000361107,0,0,0.072,0.927,0.057,0.741,0.900,0.977,0.999
ACVR1,ATRX,9606.ENSP00000405004,9606.ENSP00000362441,0,0,0,0,0.055,0.059,0,0.423,0.442
ACVR1,ID3,9606.ENSP00000405004,9606.ENSP00000363689,0,0,0,0,0,0,0,0.402,0.402
ACVR1,ALK,9606.ENSP00000405004,9606.ENSP00000373700,0,0,0,0.564,0,0.092,0,0.602,0.623
ACVR1,CTNNB1,9606.ENSP00000405004,9606.ENSP00000495360,0,0,0,0,0.085,0.105,0,0.369,0.438
ACVR1,BRAF,9606.ENSP00000405004,9606.ENSP00000419060,0,0,0,0.584,0.081,0.066,0,0.440,0.477
ACVR1,H3C2,9606.ENSP00000405004,9606.ENSP00000484841,0,0,0,0,0.051,0.095,0,0.536,0.567
ACVR1,FBXW7,9606.ENSP00000405004,9606.ENSP00000474725,0,0,0,0,0,0.091,0,0.756,0.769
ACVR2A,FSTL3,9606.ENSP00000241416,9606.ENSP00000166139,0,0,0,0,0,0,0,0.682,0.682
ACVR2A,MSH6,9606.ENSP00000241416,9606.ENSP00000234420,0,0,0,0,0,0.045,0,0.412,0.414
ACVR2A,IL6ST,9606.ENSP00000241416,9606.ENSP00000370698,0,0,0,0,0.049,0,0,0.403,0.408
ACVR2A,HRAS,9606.ENSP00000241416,9606.ENSP00000407586,0,0,0,0,0.074,0.110,0,0.340,0.409
ACVR2A,PIK3CA,9606.ENSP00000241416,9606.ENSP00000263967,0,0,0,0,0.050,0.069,0,0.390,0.413
ACVR2A,AKT1,9606.ENSP00000241416,9606.ENSP00000451828,0,0,0,0,0.086,0,0,0.397,0.426
ACVR2A,KRAS,9606.ENSP00000241416,9606.ENSP00000256078,0,0,0,0,0.081,0.110,0,0.379,0.448
ACVR2A,CTNNB1,9606.ENSP00000241416,9606.ENSP00000495360,0,0,0,0,0.085,0.098,0,0.387,0.450
ACVR2A,PDGFRA,9606.ENSP00000241416,9606.ENSP00000257290,0,0,0,0,0.069,0.074,0,0.473,0.506
ACVR2A,TGFBR2,9606.ENSP00000241416,9606.ENSP00000351905,0,0,0,0.826,0,0.188,0,0.462,0.544
ACVR2A,ALK,9606.ENSP00000241416,9606.ENSP00000373700,0,0,0,0,0,0,0,0.839,0.839
ACVR2A,SMAD4,9606.ENSP00000241416,9606.ENSP00000341551,0,0,0,0,0.049,0.091,0.500,0.784,0.894
ACVR2A,SMAD2,9606.ENSP00000241416,9606.ENSP00000262160,0,0,0,0,0.088,0.126,0.900,0.746,0.977
ACVR2A,SMAD3,9606.ENSP00000241416,9606.ENSP00000332973,0,0,0,0,0.086,0.126,0.900,0.768,0.979
ACVR2A,BMP5,9606.ENSP00000241416,9606.ENSP00000359866,0,0,0,0,0.048,0.126,0.900,0.797,0.980
ACVR2A,BMPR1A,9606.ENSP00000241416,9606.ENSP00000361107,0,0,0.077,0.789,0.150,0.869,0.900,0.872,0.998
ACVR2A,ACVR1,9606.ENSP00000241416,9606.ENSP00000405004,0,0,0.108,0.759,0.159,0.566,0.900,0.987,0.999
AFDN,CDH17,9606.ENSP00000355771,9606.ENSP00000027335,0,0,0,0,0,0.091,0,0.871,0.878
AFDN,FLT3,9606.ENSP00000355771,9606.ENSP00000241453,0,0,0,0,0,0,0,0.431,0.431
AFDN,MLLT1,9606.ENSP00000355771,9606.ENSP00000252674,0,0,0,0,0.056,0,0,0.873,0.875
AFDN,KRAS,9606.ENSP00000355771,9606.ENSP00000256078,0,0,0,0,0.056,0.252,0.900,0.314,0.945
AFDN,LMO2,9606.ENSP00000355771,9606.ENSP00000257818,0,0,0,0,0,0.292,0,0.820,0.867
AFDN,ITGAV,9606.ENSP00000355771,9606.ENSP00000261023,0,0,0,0,0.044,0,0,0.613,0.614
AFDN,CDH1,9606.ENSP00000355771,9606.ENSP00000261769,0,0,0,0,0.062,0.127,0,0.851,0.867
AFDN,SMAD2,9606.ENSP00000355771,9606.ENSP00000262160,0,0,0,0,0.054,0.081,0,0.408,0.440
AFDN,ELL,9606.ENSP00000355771,9606.ENSP00000262809,0,0,0,0,0,0,0,0.808,0.808
AFDN,BRD4,9606.ENSP00000355771,9606.ENSP00000263377,0,0,0,0,0.049,0,0,0.412,0.416
AFDN,LEF1,9606.ENSP00000355771,9606.ENSP00000265165,0,0,0,0,0,0,0,0.416,0.416
AFDN,CDH11,9606.ENSP00000355771,9606.ENSP00000268603,0,0,0,0,0.055,0.105,0,0.452,0.496
AFDN,SH3GL1,9606.ENSP00000355771,9606.ENSP00000269886,0,0,0,0,0.054,0,0,0.505,0.511
AFDN,EGFR,9606.ENSP00000355771,9606.ENSP00000275493,0,0,0,0,0.067,0.184,0,0.547,0.625
AFDN,KIT,9606.ENSP00000355771,9606.ENSP00000288135,0,0,0,0,0.056,0,0,0.393,0.402
AFDN,BAX,9606.ENSP00000355771,9606.ENSP00000293288,0,0,0,0,0.042,0,0.720,0,0.720
AFDN,BCR,9606.ENSP00000355771,9606.ENSP00000303507,0,0,0,0,0.056,0.551,0,0.481,0.760
AFDN,MLLT10,9606.ENSP00000355771,9606.ENSP00000307411,0,0,0,0,0.056,0,0,0.897,0.899
AFDN,LASP1,9606.ENSP00000355771,9606.ENSP00000325240,0,0,0,0,0.044,0,0,0.412,0.413
AFDN,KNL1,9606.ENSP00000355771,9606.ENSP00000335463,0,0,0,0,0.044,0,0,0.430,0.431
AFDN,MEN1,9606.ENSP00000355771,9606.ENSP00000337088,0,0,0,0,0.047,0.292,0,0.526,0.652
AFDN,EZR,9606.ENSP00000355771,9606.ENSP00000338934,0,0,0,0,0.067,0.128,0,0.453,0.516
AFDN,SEPTIN6,9606.ENSP00000355771,9606.ENSP00000341524,0,0,0,0,0.042,0,0,0.598,0.598
AFDN,HOXA9,9606.ENSP00000355771,9606.ENSP00000343619,0,0,0,0,0,0,0,0.642,0.642
AFDN,FCGR2B,9606.ENSP00000355771,9606.ENSP00000351497,0,0,0,0,0,0,0,0.518,0.518
AFDN,MYH11,9606.ENSP00000355771,9606.ENSP00000379616,0,0,0,0,0.042,0,0,0.413,0.413
AFDN,GMPS,9606.ENSP00000355771,9606.ENSP00000419851,0,0,0,0,0.054,0,0,0.407,0.415
AFDN,ABI1,9606.ENSP00000355771,9606.ENSP00000365312,0,0,0,0,0.042,0,0,0.422,0.422
AFDN,AFF3,9606.ENSP00000355771,9606.ENSP00000386834,0,0,0,0,0.061,0,0,0.417,0.429
AFDN,SEPTIN5,9606.ENSP00000355771,9606.ENSP00000391311,0,0,0,0,0,0,0,0.432,0.432
AFDN,ARHGEF12,9606.ENSP00000355771,9606.ENSP00000380942,0,0,0,0,0.072,0,0,0.427,0.446
AFDN,TET1,9606.ENSP00000355771,9606.ENSP00000362748,0,0,0,0,0,0,0,0.463,0.463
AFDN,MLLT11,9606.ENSP00000355771,9606.ENSP00000357917,0,0,0,0,0,0,0,0.505,0.505
AFDN,RHOA,9606.ENSP00000355771,9606.ENSP00000400175,0,0,0,0,0.042,0.095,0,0.479,0.509
AFDN,JUN,9606.ENSP00000355771,9606.ENSP00000360266,0,0,0,0,0,0.169,0,0.452,0.525
AFDN,PTPRC,9606.ENSP00000355771,9606.ENSP00000411355,0,0,0,0,0.055,0,0,0.665,0.670
AFDN,SRC,9606.ENSP00000355771,9606.ENSP00000362680,0,0,0,0,0.042,0.294,0,0.578,0.690
AFDN,EPHA7,9606.ENSP00000355771,9606.ENSP00000358309,0,0,0,0,0.066,0.317,0,0.591,0.716
AFDN,BCL2,9606.ENSP00000355771,9606.ENSP00000381185,0,0,0,0,0,0,0.720,0.202,0.767
AFDN,CTNNB1,9606.ENSP00000355771,9606.ENSP00000495360,0,0,0,0,0.056,0.204,0,0.726,0.776
AFDN,MLLT6,9606.ENSP00000355771,9606.ENSP00000479910,0,0,0,0,0,0.118,0,0.778,0.796
AFDN,RALGDS,9606.ENSP00000355771,9606.ENSP00000361120,0,0,0,0,0,0,0,0.805,0.805
AFDN,AFF1,9606.ENSP00000355771,9606.ENSP00000378578,0,0,0,0,0.056,0,0,0.850,0.852
AFDN,MLLT3,9606.ENSP00000355771,9606.ENSP00000369695,0,0,0,0,0,0,0,0.860,0.860
AFDN,KMT2A,9606.ENSP00000355771,9606.ENSP00000436786,0,0,0,0,0.044,0.292,0,0.817,0.865
AFDN,CTNNA2,9606.ENSP00000355771,9606.ENSP00000384638,0,0,0,0,0.042,0.091,0.900,0.675,0.967
AFDN,NRAS,9606.ENSP00000355771,9606.ENSP00000358548,0,0,0,0,0.042,0.430,0.900,0.607,0.975
AFDN,HRAS,9606.ENSP00000355771,9606.ENSP00000407586,0,0,0,0,0,0.966,0.900,0.678,0.998
AFDN,CTNND1,9606.ENSP00000355771,9606.ENSP00000382004,0,0,0,0,0.083,0.082,0.900,0.986,0.998
AFF1,FLT3,9606.ENSP00000378578,9606.ENSP00000241453,0,0,0,0,0,0.071,0,0.541,0.555
AFF1,MLLT1,9606.ENSP00000378578,9606.ENSP00000252674,0,0,0,0,0.056,0.869,0.900,0.999,0.999
AFF1,RARA,9606.ENSP00000378578,9606.ENSP00000254066,0,0,0,0,0.048,0.058,0,0.518,0.530
AFF1,H3-3B,9606.ENSP00000378578,9606.ENSP00000254810,0,0,0,0,0,0.126,0,0.424,0.475
AFF1,KMT2C,9606.ENSP00000378578,9606.ENSP00000262189,0,0,0,0,0.253,0.059,0,0.281,0.450
AFF1,CREBBP,9606.ENSP00000378578,9606.ENSP00000262367,0,0,0,0,0.163,0.073,0,0.303,0.413
AFF1,ELL,9606.ENSP00000378578,9606.ENSP00000262809,0,0,0,0,0.113,0.091,0.900,0.998,0.999
AFF1,TCF3,9606.ENSP00000378578,9606.ENSP00000262965,0,0,0,0,0,0,0,0.691,0.691
AFF1,EP300,9606.ENSP00000378578,9606.ENSP00000263253,0,0,0,0,0.191,0.073,0,0.310,0.438
AFF1,BRD4,9606.ENSP00000378578,9606.ENSP00000263377,0,0,0,0,0.047,0.510,0,0.506,0.749
AFF1,AFF4,9606.ENSP00000378578,9606.ENSP00000265343,0,0,0,0.824,0.113,0.510,0.900,0.985,0.999
AFF1,KAT6A,9606.ENSP00000378578,9606.ENSP00000265713,0,0,0,0,0.129,0.100,0,0.324,0.424
AFF1,CDK6,9606.ENSP00000378578,9606.ENSP00000265734,0,0,0,0,0.049,0.109,0,0.606,0.637
AFF1,SH3GL1,9606.ENSP00000378578,9606.ENSP00000269886,0,0,0,0,0,0,0,0.492,0.491
AFF1,PRDM16,9606.ENSP00000378578,9606.ENSP00000270722,0,0,0,0,0.053,0.095,0,0.409,0.449
AFF1,TAL1,9606.ENSP00000378578,9606.ENSP00000294339,0,0,0,0,0.042,0,0,0.475,0.475
AFF1,NPM1,9606.ENSP00000378578,9606.ENSP00000296930,0,0,0,0,0,0.292,0,0.378,0.540
AFF1,RUNX1,9606.ENSP00000378578,9606.ENSP00000300305,0,0,0,0,0.050,0.071,0,0.720,0.731
AFF1,BCR,9606.ENSP00000378578,9606.ENSP00000303507,0,0,0,0,0.049,0.045,0,0.664,0.668
AFF1,MLLT10,9606.ENSP00000378578,9606.ENSP00000307411,0,0,0,0,0.084,0.292,0,0.979,0.985
AFF1,TERT,9606.ENSP00000378578,9606.ENSP00000309572,0,0,0,0,0,0,0,0.416,0.416
AFF1,NUP98,9606.ENSP00000378578,9606.ENSP00000316032,0,0,0,0,0.109,0.127,0,0.444,0.530
AFF1,EZH2,9606.ENSP00000378578,9606.ENSP00000320147,0,0,0,0,0.058,0.125,0,0.375,0.439
AFF1,EBF1,9606.ENSP00000378578,9606.ENSP00000322898,0,0,0,0,0,0.067,0,0.536,0.548
AFF1,LASP1,9606.ENSP00000378578,9606.ENSP00000325240,0,0,0,0,0.049,0,0,0.499,0.503
AFF1,IKZF1,9606.ENSP00000378578,9606.ENSP00000331614,0,0,0,0,0.053,0.095,0,0.625,0.651
AFF1,KNL1,9606.ENSP00000378578,9606.ENSP00000335463,0,0,0,0,0.048,0,0,0.444,0.448
AFF1,MEN1,9606.ENSP00000378578,9606.ENSP00000337088,0,0,0,0,0.061,0.071,0,0.479,0.505
AFF1,SEPTIN6,9606.ENSP00000378578,9606.ENSP00000341524,0,0,0,0,0.042,0,0,0.645,0.645
AFF1,HOXA9,9606.ENSP00000378578,9606.ENSP00000343619,0,0,0,0,0,0,0,0.761,0.761
AFF1,PAX5,9606.ENSP00000378578,9606.ENSP00000350844,0,0,0,0,0.048,0,0,0.419,0.423
AFF1,NUP214,9606.ENSP00000378578,9606.ENSP00000352400,0,0,0,0,0.049,0.126,0,0.390,0.449
AFF1,AFDN,9606.ENSP00000378578,9606.ENSP00000355771,0,0,0,0,0.056,0,0,0.850,0.852
AFF1,CDC73,9606.ENSP00000378578,9606.ENSP00000356405,0,0,0,0,0.067,0.090,0.900,0.176,0.920
AFF1,MLLT11,9606.ENSP00000378578,9606.ENSP00000357917,0,0,0,0,0,0,0,0.654,0.654
AFF1,EPS15,9606.ENSP00000378578,9606.ENSP00000360798,0,0,0,0,0.085,0.046,0,0.559,0.582
AFF1,ABL1,9606.ENSP00000378578,9606.ENSP00000361423,0,0,0,0,0.128,0.097,0,0.819,0.845
AFF1,FOXO4,9606.ENSP00000378578,9606.ENSP00000363377,0,0,0,0,0.068,0,0,0.388,0.406
AFF1,ABI1,9606.ENSP00000378578,9606.ENSP00000365312,0,0,0,0,0.060,0,0,0.424,0.435
AFF1,KDM6A,9606.ENSP00000378578,9606.ENSP00000367203,0,0,0,0,0.163,0.138,0,0.241,0.404
AFF1,BCOR,9606.ENSP00000378578,9606.ENSP00000367705,0,0,0,0,0.095,0.099,0,0.502,0.558
AFF1,MLLT3,9606.ENSP00000378578,9606.ENSP00000369695,0,0,0,0,0,0.842,0.900,0.999,0.999
AFF1,PSIP1,9606.ENSP00000378578,9606.ENSP00000370114,0,0,0,0,0,0.045,0,0.484,0.486
AFF1,P2RY8,9606.ENSP00000378578,9606.ENSP00000370697,0,0,0,0,0,0.095,0,0.365,0.400
AFF1,GPHN,9606.ENSP00000378578,9606.ENSP00000417901,0,0,0,0,0.049,0,0,0.403,0.408
AFF1,ARID1B,9606.ENSP00000378578,9606.ENSP00000490491,0,0,0,0,0.060,0,0,0.404,0.416
AFF1,DDX6,9606.ENSP00000378578,9606.ENSP00000478754,0,0,0,0,0.089,0.331,0,0.127,0.422
AFF1,ARHGEF12,9606.ENSP00000378578,9606.ENSP00000380942,0,0,0,0,0.066,0,0,0.408,0.423
AFF1,FNBP1,9606.ENSP00000378578,9606.ENSP00000413625,0,0,0,0,0.049,0.045,0,0.420,0.427
AFF1,SETD2,9606.ENSP00000378578,9606.ENSP00000386759,0,0,0,0,0.198,0.125,0,0.248,0.427
AFF1,CLP1,9606.ENSP00000378578,9606.ENSP00000434995,0,0,0,0,0.045,0,0,0.431,0.433
AFF1,CBFB,9606.ENSP00000378578,9606.ENSP00000415151,0,0,0,0,0,0,0,0.446,0.446
AFF1,ZNF384,9606.ENSP00000378578,9606.ENSP00000380019,0,0,0,0,0.071,0.095,0,0.423,0.473
AFF1,RUNX1T1,9606.ENSP00000378578,9606.ENSP00000402257,0,0,0,0,0,0.045,0,0.481,0.483
AFF1,DROSHA,9606.ENSP00000378578,9606.ENSP00000425979,0,0,0,0,0.049,0.084,0,0.456,0.484
AFF1,GMPS,9606.ENSP00000378578,9606.ENSP00000419851,0,0,0,0,0,0,0,0.491,0.491
AFF1,SEPTIN5,9606.ENSP00000378578,9606.ENSP00000391311,0,0,0,0,0,0.058,0,0.517,0.525
AFF1,MYC,9606.ENSP00000378578,9606.ENSP00000478887,0,0,0,0,0.042,0.292,0,0.378,0.541
AFF1,MYH11,9606.ENSP00000378578,9606.ENSP00000379616,0,0,0,0,0.044,0.094,0,0.515,0.543
AFF1,NSD1,9606.ENSP00000378578,9606.ENSP00000395929,0,0,0,0,0.108,0.354,0,0.312,0.569
AFF1,GAS7,9606.ENSP00000378578,9606.ENSP00000407552,0,0,0,0,0.042,0.048,0,0.593,0.597
AFF1,CDK12,9606.ENSP00000378578,9606.ENSP00000398880,0,0,0,0,0.081,0.091,0.540,0.152,0.630
AFF1,ETV6,9606.ENSP00000378578,9606.ENSP00000379658,0,0,0,0,0.083,0.058,0,0.697,0.715
AFF1,AFF3,9606.ENSP00000378578,9606.ENSP00000386834,0,0,0,0.747,0.042,0,0.540,0.518,0.769
AFF1,PBX1,9606.ENSP00000378578,9606.ENSP00000405890,0,0,0,0,0.045,0.045,0,0.851,0.852
AFF1,MLLT6,9606.ENSP00000378578,9606.ENSP00000479910,0,0,0,0,0.054,0,0,0.860,0.862
AFF1,KMT2A,9606.ENSP00000378578,9606.ENSP00000436786,0,0,0,0,0.123,0.552,0,0.978,0.990
AFF3,MLLT1,9606.ENSP00000386834,9606.ENSP00000252674,0,0,0,0,0.060,0.638,0.540,0.770,0.959
AFF3,H3-3B,9606.ENSP00000386834,9606.ENSP00000254810,0,0,0,0,0,0.126,0,0.345,0.403
AFF3,ELL,9606.ENSP00000386834,9606.ENSP00000262809,0,0,0,0,0,0.049,0.540,0.653,0.834
AFF3,AFF4,9606.ENSP00000386834,9606.ENSP00000265343,0,0,0,0.815,0.044,0,0.540,0.656,0.835
AFF3,BCR,9606.ENSP00000386834,9606.ENSP00000303507,0,0,0,0,0,0.045,0,0.412,0.414
AFF3,MLLT10,9606.ENSP00000386834,9606.ENSP00000307411,0,0,0,0,0,0,0,0.615,0.615
AFF3,LASP1,9606.ENSP00000386834,9606.ENSP00000325240,0,0,0,0,0,0,0,0.448,0.448
AFF3,KNL1,9606.ENSP00000386834,9606.ENSP00000335463,0,0,0,0,0.042,0,0,0.426,0.426
AFF3,SEPTIN6,9606.ENSP00000386834,9606.ENSP00000341524,0,0,0,0,0.044,0,0,0.478,0.479
AFF3,HOXA9,9606.ENSP00000386834,9606.ENSP00000343619,0,0,0,0,0.048,0,0,0.451,0.455
AFF3,AFDN,9606.ENSP00000386834,9606.ENSP00000355771,0,0,0,0,0.061,0,0,0.417,0.429
AFF3,CDC73,9606.ENSP00000386834,9606.ENSP00000356405,0,0,0,0,0,0.090,0.540,0.052,0.568
AFF3,MLLT3,9606.ENSP00000386834,9606.ENSP00000369695,0,0,0,0,0.060,0.546,0.540,0.841,0.964
AFF3,AFF1,9606.ENSP00000386834,9606.ENSP00000378578,0,0,0,0.747,0.042,0,0.540,0.518,0.769
AFF3,ARHGEF12,9606.ENSP00000386834,9606.ENSP00000380942,0,0,0,0,0,0,0,0.411,0.410
AFF3,CLP1,9606.ENSP00000386834,9606.ENSP00000434995,0,0,0,0,0.045,0,0,0.430,0.432
AFF3,GMPS,9606.ENSP00000386834,9606.ENSP00000419851,0,0,0,0,0,0,0,0.437,0.437
AFF3,FNBP1,9606.ENSP00000386834,9606.ENSP00000413625,0,0,0,0,0.042,0.045,0,0.437,0.439
AFF3,SEPTIN5,9606.ENSP00000386834,9606.ENSP00000391311,0,0,0,0,0,0.045,0,0.445,0.447
AFF3,FGFR1,9606.ENSP00000386834,9606.ENSP00000393312,0,0,0,0,0.055,0,0,0.439,0.447
AFF3,TNFAIP3,9606.ENSP00000386834,9606.ENSP00000481570,0,0,0,0,0,0,0,0.507,0.507
AFF3,CDK12,9606.ENSP00000386834,9606.ENSP00000398880,0,0,0,0,0,0.091,0.540,0.065,0.574
AFF3,MLLT6,9606.ENSP00000386834,9606.ENSP00000479910,0,0,0,0,0,0,0,0.574,0.574
AFF3,KMT2A,9606.ENSP00000386834,9606.ENSP00000436786,0,0,0,0,0.073,0.125,0,0.582,0.631
AFF4,MLLT1,9606.ENSP00000265343,9606.ENSP00000252674,0,0,0,0,0,0.857,0.900,0.995,0.999
AFF4,KMT2C,9606.ENSP00000265343,9606.ENSP00000262189,0,0,0,0,0.119,0.059,0,0.459,0.512
AFF4,ELL,9606.ENSP00000265343,9606.ENSP00000262809,0,0,0,0,0.175,0.849,0.900,0.996,0.999
AFF4,EP300,9606.ENSP00000265343,9606.ENSP00000263253,0,0,0,0,0.139,0.073,0,0.311,0.402
AFF4,BRD4,9606.ENSP00000265343,9606.ENSP00000263377,0,0,0,0,0.049,0,0,0.594,0.597
AFF4,HIF1A,9606.ENSP00000265343,9606.ENSP00000437955,0,0,0,0,0.080,0,0,0.403,0.427
AFF4,MYC,9606.ENSP00000265343,9606.ENSP00000478887,0,0,0,0,0,0.292,0,0.378,0.540
AFF4,BCOR,9606.ENSP00000265343,9606.ENSP00000367705,0,0,0,0,0.045,0.099,0,0.523,0.553
AFF4,MLLT6,9606.ENSP00000265343,9606.ENSP00000479910,0,0,0,0,0,0,0,0.655,0.655
AFF4,MLLT10,9606.ENSP00000265343,9606.ENSP00000307411,0,0,0,0,0.056,0,0,0.677,0.682
AFF4,CDK12,9606.ENSP00000265343,9606.ENSP00000398880,0,0,0,0,0.164,0.091,0.540,0.286,0.717
AFF4,AFF3,9606.ENSP00000265343,9606.ENSP00000386834,0,0,0,0.815,0.044,0,0.540,0.656,0.835
AFF4,TCEA1,9606.ENSP00000265343,9606.ENSP00000428426,0,0,0,0,0.049,0.109,0.800,0.245,0.855
AFF4,KMT2A,9606.ENSP00000265343,9606.ENSP00000436786,0,0,0,0,0.123,0.552,0,0.823,0.924
AFF4,CDC73,9606.ENSP00000265343,9606.ENSP00000356405,0,0,0,0,0.109,0.090,0.900,0.566,0.960
AFF4,AFF1,9606.ENSP00000265343,9606.ENSP00000378578,0,0,0,0.824,0.113,0.510,0.900,0.985,0.999
AFF4,MLLT3,9606.ENSP00000265343,9606.ENSP00000369695,0,0,0,0,0,0.833,0.900,0.994,0.999
AKAP9,GOLGA5,9606.ENSP00000348573,9606.ENSP00000163416,0,0,0,0,0.056,0,0,0.562,0.568
AKAP9,KRAS,9606.ENSP00000348573,9606.ENSP00000256078,0,0,0,0,0.055,0.102,0.400,0.197,0.536
AKAP9,KMT2C,9606.ENSP00000348573,9606.ENSP00000262189,0,0,0,0,0.264,0.070,0,0.258,0.448
AKAP9,MAP2K2,9606.ENSP00000348573,9606.ENSP00000262948,0,0,0,0,0.049,0.046,0.500,0.065,0.519
AKAP9,CCDC6,9606.ENSP00000348573,9606.ENSP00000263102,0,0,0,0,0.044,0,0,0.533,0.534
AKAP9,TRIP11,9606.ENSP00000348573,9606.ENSP00000267622,0,0,0,0,0.163,0,0,0.509,0.571
AKAP9,ARAF,9606.ENSP00000348573,9606.ENSP00000290277,0,0,0,0,0.057,0.095,0.400,0.218,0.546
AKAP9,MAP2K1,9606.ENSP00000348573,9606.ENSP00000302486,0,0,0,0,0.044,0.046,0.500,0.192,0.582
AKAP9,PRKACA,9606.ENSP00000348573,9606.ENSP00000309591,0,0,0,0,0.063,0.785,0,0.968,0.993
